CRM_ContactId,CRM_FirstName,CRM_LastName,CRM_Email,CRM_Title,CRM_AccountId,SAP_KUNNR,SAP_VKORG,SAP_VTWEG,SAP_SPART,SAP_PARVW,SAP_KUNN2,PartnerFunction,CreatedDate
300011428,Timothy,Ramirez,timothy.ramirez@anderson-powers.com,Director IT,100010533,100297,3000,10,0,AG,100297,Sold-to Party,2025-10-25 17:36:40
300011433,Karen,Warren,karen.warren@french.biz,CEO,100010535,100298,2000,10,1,AG,100298,Sold-to Party,2025-10-25 17:36:40
300011434,Amy,Marquez,amy.marquez@parks.com,CTO,100010536,100299,1000,10,0,AG,100299,Sold-to Party,2025-10-25 17:36:40
300011435,Jacqueline,Reeves,jacqueline.reeves@parks.com,CTO,100010536,100299,1000,10,0,AG,100299,Sold-to Party,2025-10-25 17:36:40
300011436,Elizabeth,Tapia,elizabeth.tapia@parks.com,Senior Buyer,100010536,100299,1000,10,0,AG,100299,Sold-to Party,2025-10-25 17:36:40
300011437,Joseph,Brooks,joseph.brooks@hill.com,CFO,100010537,100300,1000,30,0,AG,100300,Sold-to Party,2025-10-25 17:36:40
300011438,Dustin,Johnson,dustin.johnson@hill.com,Director IT,100010537,100300,1000,30,0,AG,100300,Sold-to Party,2025-10-25 17:36:40
300011439,Julian,Anderson,julian.anderson@hill.com,Director IT,100010537,100300,1000,30,0,AG,100300,Sold-to Party,2025-10-25 17:36:40
300011446,Alec,Stone,alec.stone@cisneros-chapman.info,VP Sales,100010540,100301,1000,30,2,AG,100301,Sold-to Party,2025-10-25 17:36:40
300011447,Jeremy,Martinez,jeremy.martinez@cisneros-chapman.info,CEO,100010540,100301,1000,30,2,AG,100301,Sold-to Party,2025-10-25 17:36:40
300011448,Timothy,Collier,timothy.collier@cisneros-chapman.info,Director IT,100010540,100301,1000,30,2,AG,100301,Sold-to Party,2025-10-25 17:36:40
300011449,Sarah,Ross,sarah.ross@cisneros-chapman.info,VP Sales,100010540,100301,1000,30,2,AG,100301,Sold-to Party,2025-10-25 17:36:40
300011454,Kelsey,Mills,kelsey.mills@cox.org,Director Finance,100010542,100302,1000,10,0,AG,100302,Sold-to Party,2025-10-25 17:36:40
300011455,Chelsea,Nguyen,chelsea.nguyen@cox.org,CFO,100010542,100302,1000,10,0,AG,100302,Sold-to Party,2025-10-25 17:36:40
300011456,Daniel,Allen,daniel.allen@cox.org,VP Marketing,100010542,100302,1000,10,0,AG,100302,Sold-to Party,2025-10-25 17:36:40
300011461,Dana,Evans,dana.evans@wilcox.info,VP Sales,100010545,100303,3000,20,0,AG,100303,Sold-to Party,2025-10-25 17:36:40
300011462,Jason,Sweeney,jason.sweeney@wilcox.info,CTO,100010545,100303,3000,20,0,AG,100303,Sold-to Party,2025-10-25 17:36:40
300011463,Jennifer,Ray,jennifer.ray@wilcox.info,VP Marketing,100010545,100303,3000,20,0,AG,100303,Sold-to Party,2025-10-25 17:36:40
300011467,Nancy,Shaw,nancy.shaw@carter.org,Manager Procurement,100010547,100304,1000,10,1,AG,100304,Sold-to Party,2025-10-25 17:36:40
300011468,Jose,Simpson,jose.simpson@carter.org,VP Operations,100010547,100304,1000,10,1,AG,100304,Sold-to Party,2025-10-25 17:36:40
300011469,Debbie,Long,debbie.long@carter.org,Manager Procurement,100010547,100304,1000,10,1,AG,100304,Sold-to Party,2025-10-25 17:36:40
300011470,Kimberly,Phillips,kimberly.phillips@white.com,VP Sales,100010548,100305,1000,20,0,AG,100305,Sold-to Party,2025-10-25 17:36:40
300011471,Phillip,Rodriguez,phillip.rodriguez@white.com,Senior Buyer,100010548,100305,1000,20,0,AG,100305,Sold-to Party,2025-10-25 17:36:40
300011480,Rebecca,Brooks,rebecca.brooks@estrada.com,Director IT,100010552,100306,3000,30,1,AG,100306,Sold-to Party,2025-10-25 17:36:40
300011481,Timothy,Becker,timothy.becker@estrada.com,Director Finance,100010552,100306,3000,30,1,AG,100306,Sold-to Party,2025-10-25 17:36:40
300011482,James,Nelson,james.nelson@estrada.com,VP Marketing,100010552,100306,3000,30,1,AG,100306,Sold-to Party,2025-10-25 17:36:40
300011483,James,Carroll,james.carroll@blankenship.org,VP Marketing,100010553,100307,2000,30,0,AG,100307,Sold-to Party,2025-10-25 17:36:40
300011484,Cheryl,Lamb,cheryl.lamb@blankenship.org,Senior Buyer,100010553,100307,2000,30,0,AG,100307,Sold-to Party,2025-10-25 17:36:40
300011486,Olivia,Cooper,olivia.cooper@medina-white.com,Director Finance,100010555,100308,2000,20,0,AG,100308,Sold-to Party,2025-10-25 17:36:40
300011488,Luis,Thomas,luis.thomas@lambert-khan.com,Manager Procurement,100010557,100309,1000,30,1,AG,100309,Sold-to Party,2025-10-25 17:36:40
300011489,Robert,Garcia,robert.garcia@lambert-khan.com,VP Operations,100010557,100309,1000,30,1,AG,100309,Sold-to Party,2025-10-25 17:36:40
300011490,Jake,Chavez,jake.chavez@lambert-khan.com,Manager Procurement,100010557,100309,1000,30,1,AG,100309,Sold-to Party,2025-10-25 17:36:40
300011508,Benjamin,Jones,benjamin.jones@harris.com,CEO,100010564,100310,3000,20,2,AG,100310,Sold-to Party,2025-10-25 17:36:40
300011509,Lauren,Acosta,lauren.acosta@matthews-jacobson.com,CTO,100010565,100311,2000,10,0,AG,100311,Sold-to Party,2025-10-25 17:36:40
300011510,Dennis,Holmes,dennis.holmes@matthews-jacobson.com,VP Sales,100010565,100311,2000,10,0,AG,100311,Sold-to Party,2025-10-25 17:36:40
300011511,Robert,Nash,robert.nash@matthews-jacobson.com,CEO,100010565,100311,2000,10,0,AG,100311,Sold-to Party,2025-10-25 17:36:40
300011513,Anthony,Johnson,anthony.johnson@lewis-pacheco.info,Director IT,100010567,100312,1000,20,0,AG,100312,Sold-to Party,2025-10-25 17:36:40
300011514,Theresa,Gilbert,theresa.gilbert@lewis-pacheco.info,Senior Buyer,100010567,100312,1000,20,0,AG,100312,Sold-to Party,2025-10-25 17:36:40
300011515,Dustin,Smith,dustin.smith@lewis-pacheco.info,Director IT,100010567,100312,1000,20,0,AG,100312,Sold-to Party,2025-10-25 17:36:40
300011520,Brian,Mccarthy,brian.mccarthy@bartlett-brewer.com,Director IT,100010569,100313,1000,30,0,AG,100313,Sold-to Party,2025-10-25 17:36:40
300011521,Emily,Romero,emily.romero@bartlett-brewer.com,VP Marketing,100010569,100313,1000,30,0,AG,100313,Sold-to Party,2025-10-25 17:36:40
300011522,Kristin,White,kristin.white@bartlett-brewer.com,Director Finance,100010569,100313,1000,30,0,AG,100313,Sold-to Party,2025-10-25 17:36:40
300011523,Madison,Keller,madison.keller@bartlett-brewer.com,Senior Buyer,100010569,100313,1000,30,0,AG,100313,Sold-to Party,2025-10-25 17:36:40
300011524,Katrina,Ramos,katrina.ramos@bartlett-brewer.com,CTO,100010569,100313,1000,30,0,AG,100313,Sold-to Party,2025-10-25 17:36:40
300011525,Hunter,Richard,hunter.richard@kerr.com,Director IT,100010570,100314,1000,10,0,AG,100314,Sold-to Party,2025-10-25 17:36:40
300011526,Amber,Hernandez,amber.hernandez@kerr.com,Senior Buyer,100010570,100314,1000,10,0,AG,100314,Sold-to Party,2025-10-25 17:36:40
300011527,Bethany,Hernandez,bethany.hernandez@kerr.com,Director Finance,100010570,100314,1000,10,0,AG,100314,Sold-to Party,2025-10-25 17:36:40
300011528,Glen,Perez,glen.perez@farrell-vazquez.com,CFO,100010571,100315,1000,10,1,AG,100315,Sold-to Party,2025-10-25 17:36:40
300011529,Melissa,Olson,melissa.olson@farrell-vazquez.com,VP Marketing,100010571,100315,1000,10,1,AG,100315,Sold-to Party,2025-10-25 17:36:40
300011530,Jennifer,Reed,jennifer.reed@farrell-vazquez.com,Senior Buyer,100010571,100315,1000,10,1,AG,100315,Sold-to Party,2025-10-25 17:36:40
300011531,Allison,Benjamin,allison.benjamin@newman-farley.net,Director IT,100010572,100316,1000,20,2,AG,100316,Sold-to Party,2025-10-25 17:36:40
300011532,Andrew,Williams,andrew.williams@newman-farley.net,Director Finance,100010572,100316,1000,20,2,AG,100316,Sold-to Party,2025-10-25 17:36:40
300011533,Katherine,Miles,katherine.miles@reed.org,VP Sales,100010573,100317,2000,30,1,AG,100317,Sold-to Party,2025-10-25 17:36:40
300011534,Scott,Baker,scott.baker@reed.org,Senior Buyer,100010573,100317,2000,30,1,AG,100317,Sold-to Party,2025-10-25 17:36:40
300011535,Melissa,Clark,melissa.clark@reed.org,Senior Buyer,100010573,100317,2000,30,1,AG,100317,Sold-to Party,2025-10-25 17:36:40
300011536,Timothy,Mueller,timothy.mueller@caldwell-perez.net,VP Sales,100010574,100318,2000,10,0,AG,100318,Sold-to Party,2025-10-25 17:36:40
300011539,Carrie,Anderson,carrie.anderson@daniel.com,VP Sales,100010576,100319,1000,10,1,AG,100319,Sold-to Party,2025-10-25 17:36:40
300011540,Aaron,Warren,aaron.warren@daniel.com,VP Sales,100010576,100319,1000,10,1,AG,100319,Sold-to Party,2025-10-25 17:36:40
300011541,Joshua,Hendricks,joshua.hendricks@daniel.com,VP Operations,100010576,100319,1000,10,1,AG,100319,Sold-to Party,2025-10-25 17:36:40
300011542,Brett,Wolf,brett.wolf@daniel.com,Manager Procurement,100010576,100319,1000,10,1,AG,100319,Sold-to Party,2025-10-25 17:36:40
300011553,Theresa,Garrett,theresa.garrett@richardson.com,Director Finance,100010580,100320,1000,10,2,AG,100320,Sold-to Party,2025-10-25 17:36:40
300011554,Mary,Jacobson,mary.jacobson@richardson.com,Director Finance,100010580,100320,1000,10,2,AG,100320,Sold-to Party,2025-10-25 17:36:40
300011555,Michelle,Larsen,michelle.larsen@richardson.com,VP Sales,100010580,100320,1000,10,2,AG,100320,Sold-to Party,2025-10-25 17:36:40
300011562,Jodi,Solomon,jodi.solomon@garrison-lin.net,VP Operations,100010583,100321,1000,20,1,AG,100321,Sold-to Party,2025-10-25 17:36:40
300011563,Alexandra,Shepherd,alexandra.shepherd@garrison-lin.net,Director Finance,100010583,100321,1000,20,1,AG,100321,Sold-to Party,2025-10-25 17:36:40
300011564,Lindsey,Elliott,lindsey.elliott@garrison-lin.net,VP Marketing,100010583,100321,1000,20,1,AG,100321,Sold-to Party,2025-10-25 17:36:40
300011565,Jennifer,Burns,jennifer.burns@moore-lambert.com,VP Marketing,100010584,100322,1000,10,1,AG,100322,Sold-to Party,2025-10-25 17:36:40
300011566,Michael,Nelson,michael.nelson@moore-lambert.com,Senior Buyer,100010584,100322,1000,10,1,AG,100322,Sold-to Party,2025-10-25 17:36:40
300011572,William,Brooks,william.brooks@taylor.com,VP Operations,100010586,100323,1000,10,0,AG,100323,Sold-to Party,2025-10-25 17:36:40
300011573,Ryan,Melton,ryan.melton@taylor.com,CTO,100010586,100323,1000,10,0,AG,100323,Sold-to Party,2025-10-25 17:36:40
300011574,Angelica,Mayo,angelica.mayo@taylor.com,Director IT,100010586,100323,1000,10,0,AG,100323,Sold-to Party,2025-10-25 17:36:40
300011581,Christine,Taylor,christine.taylor@washington.com,CTO,100010589,100324,2000,10,2,AG,100324,Sold-to Party,2025-10-25 17:36:40
300011582,Evan,Wilson,evan.wilson@washington.com,Manager Procurement,100010589,100324,2000,10,2,AG,100324,Sold-to Party,2025-10-25 17:36:40
300011583,Anna,Christensen,anna.christensen@washington.com,CTO,100010589,100324,2000,10,2,AG,100324,Sold-to Party,2025-10-25 17:36:40
300011584,Samantha,Stafford,samantha.stafford@george.com,VP Operations,100010590,100325,1000,10,1,AG,100325,Sold-to Party,2025-10-25 17:36:40
300011585,Kenneth,Snyder,kenneth.snyder@george.com,Director Finance,100010590,100325,1000,10,1,AG,100325,Sold-to Party,2025-10-25 17:36:40
300011586,Laura,Faulkner,laura.faulkner@george.com,CFO,100010590,100325,1000,10,1,AG,100325,Sold-to Party,2025-10-25 17:36:40
300011587,Casey,Acosta,casey.acosta@wiley-bass.com,Director Finance,100010591,100326,2000,10,0,AG,100326,Sold-to Party,2025-10-25 17:36:40
300011588,Jeremy,Harper,jeremy.harper@wiley-bass.com,VP Marketing,100010591,100326,2000,10,0,AG,100326,Sold-to Party,2025-10-25 17:36:40
300011589,Kendra,Hernandez,kendra.hernandez@wiley-bass.com,Senior Buyer,100010591,100326,2000,10,0,AG,100326,Sold-to Party,2025-10-25 17:36:40
300011590,Aaron,Sims,aaron.sims@flores-jackson.com,Director Finance,100010592,100327,1000,30,0,AG,100327,Sold-to Party,2025-10-25 17:36:40
300011592,John,Graves,john.graves@curry-dixon.com,VP Operations,100010594,100328,1000,10,0,AG,100328,Sold-to Party,2025-10-25 17:36:40
300011593,Steven,Hall,steven.hall@curry-dixon.com,CEO,100010594,100328,1000,10,0,AG,100328,Sold-to Party,2025-10-25 17:36:40
300011594,Jeffrey,Cervantes,jeffrey.cervantes@curry-dixon.com,CEO,100010594,100328,1000,10,0,AG,100328,Sold-to Party,2025-10-25 17:36:40
300011597,Julie,Lawson,julie.lawson@bryan.org,CEO,100010596,100329,2000,20,0,AG,100329,Sold-to Party,2025-10-25 17:36:40
300011598,Christie,Hill,christie.hill@bryan.org,Senior Buyer,100010596,100329,2000,20,0,AG,100329,Sold-to Party,2025-10-25 17:36:40
300011599,Judy,Browning,judy.browning@bryan.org,Director Finance,100010596,100329,2000,20,0,AG,100329,Sold-to Party,2025-10-25 17:36:40
300011600,Joshua,Dawson,joshua.dawson@bryan.org,Director IT,100010596,100329,2000,20,0,AG,100329,Sold-to Party,2025-10-25 17:36:40
300011601,Nicole,Martin,nicole.martin@bryan.org,VP Sales,100010596,100329,2000,20,0,AG,100329,Sold-to Party,2025-10-25 17:36:40
300011602,Daniel,Willis,daniel.willis@morris.com,VP Marketing,100010597,100330,2000,20,1,AG,100330,Sold-to Party,2025-10-25 17:36:40
300011603,Tamara,Wood,tamara.wood@morris.com,VP Sales,100010597,100330,2000,20,1,AG,100330,Sold-to Party,2025-10-25 17:36:40
300011604,Alicia,Harris,alicia.harris@morris.com,CFO,100010597,100330,2000,20,1,AG,100330,Sold-to Party,2025-10-25 17:36:40
300011607,Wanda,Johnson,wanda.johnson@hurst-murray.org,Director IT,100010599,100331,1000,10,0,AG,100331,Sold-to Party,2025-10-25 17:36:40
300011608,Timothy,Ramsey,timothy.ramsey@hurst-murray.org,Director Finance,100010599,100331,1000,10,0,AG,100331,Sold-to Party,2025-10-25 17:36:40
300011609,Gary,Mcintyre,gary.mcintyre@hurst-murray.org,VP Operations,100010599,100331,1000,10,0,AG,100331,Sold-to Party,2025-10-25 17:36:40
300011610,Jasmine,Baldwin,jasmine.baldwin@murray.com,CTO,100010600,100332,2000,10,1,AG,100332,Sold-to Party,2025-10-25 17:36:40
300011611,Renee,Lang,renee.lang@murray.com,VP Marketing,100010600,100332,2000,10,1,AG,100332,Sold-to Party,2025-10-25 17:36:40
300011612,Barbara,Wilson,barbara.wilson@murray.com,VP Operations,100010600,100332,2000,10,1,AG,100332,Sold-to Party,2025-10-25 17:36:40
300011613,Carla,White,carla.white@walker-nelson.biz,Director IT,100010601,100333,1000,20,0,AG,100333,Sold-to Party,2025-10-25 17:36:40
300011614,Derek,Clark,derek.clark@walker-nelson.biz,CFO,100010601,100333,1000,20,0,AG,100333,Sold-to Party,2025-10-25 17:36:40
300011615,Gary,Moyer,gary.moyer@walker-nelson.biz,CEO,100010601,100333,1000,20,0,AG,100333,Sold-to Party,2025-10-25 17:36:40
300011616,Robert,Wilcox,robert.wilcox@walker-nelson.biz,Manager Procurement,100010601,100333,1000,20,0,AG,100333,Sold-to Party,2025-10-25 17:36:40
300011617,Jessica,Butler,jessica.butler@walker-nelson.biz,VP Operations,100010601,100333,1000,20,0,AG,100333,Sold-to Party,2025-10-25 17:36:40
300011626,Thomas,Stephens,thomas.stephens@estrada-fernandez.com,VP Operations,100010604,100334,1000,10,1,AG,100334,Sold-to Party,2025-10-25 17:36:40
300011627,Lauren,Berg,lauren.berg@estrada-fernandez.com,Director IT,100010604,100334,1000,10,1,AG,100334,Sold-to Party,2025-10-25 17:36:40
300011628,Dana,Peters,dana.peters@estrada-fernandez.com,CTO,100010604,100334,1000,10,1,AG,100334,Sold-to Party,2025-10-25 17:36:40
300011632,Michelle,Andrews,michelle.andrews@hill-cooper.biz,VP Marketing,100010606,100335,2000,20,0,AG,100335,Sold-to Party,2025-10-25 17:36:40
300011633,Elizabeth,Mccann,elizabeth.mccann@hill-cooper.biz,CFO,100010606,100335,2000,20,0,AG,100335,Sold-to Party,2025-10-25 17:36:40
300011634,Nicholas,Ross,nicholas.ross@hill-cooper.biz,Director Finance,100010606,100335,2000,20,0,AG,100335,Sold-to Party,2025-10-25 17:36:40
300011639,Katherine,Reyes,katherine.reyes@gibson-adams.com,Director Finance,100010609,100336,1000,10,1,AG,100336,Sold-to Party,2025-10-25 17:36:40
300011640,Grant,Gomez,grant.gomez@robinson.com,Director Finance,100010610,100337,1000,10,0,AG,100337,Sold-to Party,2025-10-25 17:36:40
300011641,John,Roberts,john.roberts@robinson.com,VP Operations,100010610,100337,1000,10,0,AG,100337,Sold-to Party,2025-10-25 17:36:40
300011642,Jasmine,Woods,jasmine.woods@robinson.com,VP Sales,100010610,100337,1000,10,0,AG,100337,Sold-to Party,2025-10-25 17:36:40
300011643,Alejandro,Rodriguez,alejandro.rodriguez@holt-ortiz.com,Director Finance,100010611,100338,1000,20,0,AG,100338,Sold-to Party,2025-10-25 17:36:40
300011644,Diana,Houston,diana.houston@holt-ortiz.com,VP Sales,100010611,100338,1000,20,0,AG,100338,Sold-to Party,2025-10-25 17:36:40
300011645,Henry,Nguyen,henry.nguyen@holt-ortiz.com,Director IT,100010611,100338,1000,20,0,AG,100338,Sold-to Party,2025-10-25 17:36:40
300011646,Ray,Sanford,ray.sanford@holt-ortiz.com,VP Operations,100010611,100338,1000,20,0,AG,100338,Sold-to Party,2025-10-25 17:36:40
300011647,Kelly,Parker,kelly.parker@leon.com,VP Marketing,100010612,100339,1000,10,2,AG,100339,Sold-to Party,2025-10-25 17:36:40
300011648,Bernard,Cox,bernard.cox@leon.com,VP Operations,100010612,100339,1000,10,2,AG,100339,Sold-to Party,2025-10-25 17:36:40
300011649,William,Mckinney,william.mckinney@leon.com,CEO,100010612,100339,1000,10,2,AG,100339,Sold-to Party,2025-10-25 17:36:40
300011653,Michael,Murphy,michael.murphy@rice-lopez.org,CEO,100010614,100340,1000,10,0,AG,100340,Sold-to Party,2025-10-25 17:36:40
300011654,Erin,Shea,erin.shea@rice-lopez.org,Manager Procurement,100010614,100340,1000,10,0,AG,100340,Sold-to Party,2025-10-25 17:36:40
300011655,Danielle,Clark,danielle.clark@rice-lopez.org,Manager Procurement,100010614,100340,1000,10,0,AG,100340,Sold-to Party,2025-10-25 17:36:40
300011656,Maria,Oneill,maria.oneill@sanchez.net,CTO,100010615,100341,2000,10,2,AG,100341,Sold-to Party,2025-10-25 17:36:40
300011657,Joshua,White,joshua.white@sanchez.net,Director IT,100010615,100341,2000,10,2,AG,100341,Sold-to Party,2025-10-25 17:36:40
300011658,James,Buck,james.buck@martinez.com,Director Finance,100010616,100342,1000,30,0,AG,100342,Sold-to Party,2025-10-25 17:36:40
300011659,Steven,Palmer,steven.palmer@martinez.com,Director IT,100010616,100342,1000,30,0,AG,100342,Sold-to Party,2025-10-25 17:36:40
300011660,Angela,Johnson,angela.johnson@martinez.com,CEO,100010616,100342,1000,30,0,AG,100342,Sold-to Party,2025-10-25 17:36:40
300011661,Richard,Mitchell,richard.mitchell@brown-taylor.com,VP Sales,100010617,100343,1000,10,1,AG,100343,Sold-to Party,2025-10-25 17:36:40
300011662,Ashley,Petersen,ashley.petersen@brown-taylor.com,VP Sales,100010617,100343,1000,10,1,AG,100343,Sold-to Party,2025-10-25 17:36:40
300011663,Sara,Hughes,sara.hughes@brown-taylor.com,Manager Procurement,100010617,100343,1000,10,1,AG,100343,Sold-to Party,2025-10-25 17:36:40
300011664,John,Barnett,john.barnett@freeman.com,CEO,100010618,100344,2000,10,1,AG,100344,Sold-to Party,2025-10-25 17:36:40
300011665,Kaitlyn,Jones,kaitlyn.jones@snow.com,VP Marketing,100010619,100345,1000,10,0,AG,100345,Sold-to Party,2025-10-25 17:36:40
300011666,Maureen,Bowman,maureen.bowman@snow.com,VP Marketing,100010619,100345,1000,10,0,AG,100345,Sold-to Party,2025-10-25 17:36:40
300011667,Natalie,Schneider,natalie.schneider@snow.com,CTO,100010619,100345,1000,10,0,AG,100345,Sold-to Party,2025-10-25 17:36:40
300011668,Andrew,Holland,andrew.holland@snow.com,CFO,100010619,100345,1000,10,0,AG,100345,Sold-to Party,2025-10-25 17:36:40
300011669,Michelle,Lopez,michelle.lopez@johnston.com,VP Sales,100010620,100346,3000,20,1,AG,100346,Sold-to Party,2025-10-25 17:36:40
300011670,Kari,Lawrence,kari.lawrence@johnston.com,VP Marketing,100010620,100346,3000,20,1,AG,100346,Sold-to Party,2025-10-25 17:36:40
300011674,Glenn,Duffy,glenn.duffy@lee-petersen.biz,Director IT,100010622,100347,1000,10,0,AG,100347,Sold-to Party,2025-10-25 17:36:40
300011675,Amber,Howard,amber.howard@lee-petersen.biz,VP Marketing,100010622,100347,1000,10,0,AG,100347,Sold-to Party,2025-10-25 17:36:40
300011676,Lorraine,Mccullough,lorraine.mccullough@lee-petersen.biz,CFO,100010622,100347,1000,10,0,AG,100347,Sold-to Party,2025-10-25 17:36:40
300011677,Ryan,Williams,ryan.williams@lee-petersen.biz,CTO,100010622,100347,1000,10,0,AG,100347,Sold-to Party,2025-10-25 17:36:40
300011678,Robert,Smith,robert.smith@howell.org,VP Operations,100010623,100348,1000,10,0,AG,100348,Sold-to Party,2025-10-25 17:36:40
300011679,Jade,Vargas,jade.vargas@howell.org,CFO,100010623,100348,1000,10,0,AG,100348,Sold-to Party,2025-10-25 17:36:40
300011686,Barbara,Farmer,barbara.farmer@thomas-wilson.com,VP Sales,100010626,100349,1000,10,2,AG,100349,Sold-to Party,2025-10-25 17:36:40
300011687,Kara,Shaw,kara.shaw@thomas-wilson.com,Manager Procurement,100010626,100349,1000,10,2,AG,100349,Sold-to Party,2025-10-25 17:36:40
300011688,Lisa,Smith,lisa.smith@white-pruitt.com,VP Marketing,100010627,100350,1000,10,2,AG,100350,Sold-to Party,2025-10-25 17:36:40
300011689,Robin,Andersen,robin.andersen@white-pruitt.com,Manager Procurement,100010627,100350,1000,10,2,AG,100350,Sold-to Party,2025-10-25 17:36:40
300011690,Daniel,Craig,daniel.craig@gould-wilcox.com,CEO,100010628,100351,2000,20,1,AG,100351,Sold-to Party,2025-10-25 17:36:40
300011691,Tiffany,Liu,tiffany.liu@gould-wilcox.com,Senior Buyer,100010628,100351,2000,20,1,AG,100351,Sold-to Party,2025-10-25 17:36:40
300011692,Jennifer,Lynn,jennifer.lynn@gould-wilcox.com,Manager Procurement,100010628,100351,2000,20,1,AG,100351,Sold-to Party,2025-10-25 17:36:40
300011693,Douglas,Roy,douglas.roy@kidd-velez.net,Director IT,100010629,100352,2000,30,0,AG,100352,Sold-to Party,2025-10-25 17:36:40
300011694,Sierra,Mcfarland,sierra.mcfarland@kidd-velez.net,VP Sales,100010629,100352,2000,30,0,AG,100352,Sold-to Party,2025-10-25 17:36:40
300011695,Jessica,Mata,jessica.mata@kidd-velez.net,CEO,100010629,100352,2000,30,0,AG,100352,Sold-to Party,2025-10-25 17:36:40
300011703,Lindsay,Stanton,lindsay.stanton@nguyen.com,Manager Procurement,100010633,100353,2000,10,0,AG,100353,Sold-to Party,2025-10-25 17:36:40
300011704,Elizabeth,Smith,elizabeth.smith@nguyen.com,Manager Procurement,100010633,100353,2000,10,0,AG,100353,Sold-to Party,2025-10-25 17:36:40
300011705,Angela,Sutton,angela.sutton@nguyen.com,VP Operations,100010633,100353,2000,10,0,AG,100353,Sold-to Party,2025-10-25 17:36:40
300011706,Kevin,Gomez,kevin.gomez@nielsen.biz,VP Operations,100010634,100354,1000,30,0,AG,100354,Sold-to Party,2025-10-25 17:36:40
300011707,Sherry,Ellis,sherry.ellis@nielsen.biz,VP Operations,100010634,100354,1000,30,0,AG,100354,Sold-to Party,2025-10-25 17:36:40
300011708,Alexander,Fox,alexander.fox@nielsen.biz,VP Operations,100010634,100354,1000,30,0,AG,100354,Sold-to Party,2025-10-25 17:36:40
300011714,Barbara,Harris,barbara.harris@johnson.net,Senior Buyer,100010636,100355,1000,10,0,AG,100355,Sold-to Party,2025-10-25 17:36:40
300011715,Melinda,Ramirez,melinda.ramirez@johnson.net,CFO,100010636,100355,1000,10,0,AG,100355,Sold-to Party,2025-10-25 17:36:40
300011716,Amanda,Smith,amanda.smith@jackson.com,CEO,100010637,100356,2000,20,0,AG,100356,Sold-to Party,2025-10-25 17:36:40
300011717,Caleb,Watson,caleb.watson@jackson.com,Director Finance,100010637,100356,2000,20,0,AG,100356,Sold-to Party,2025-10-25 17:36:40
300011718,Valerie,Jordan,valerie.jordan@jackson.com,VP Marketing,100010637,100356,2000,20,0,AG,100356,Sold-to Party,2025-10-25 17:36:40
300011719,Shawn,Davenport,shawn.davenport@jackson.com,Director IT,100010637,100356,2000,20,0,AG,100356,Sold-to Party,2025-10-25 17:36:40
300011720,Jeffrey,Johnson,jeffrey.johnson@jackson.com,VP Marketing,100010637,100356,2000,20,0,AG,100356,Sold-to Party,2025-10-25 17:36:40
300011721,Patrick,Duran,patrick.duran@gutierrez.net,CEO,100010638,100357,1000,30,0,AG,100357,Sold-to Party,2025-10-25 17:36:40
300011722,Maria,Gutierrez,maria.gutierrez@gutierrez.net,Director IT,100010638,100357,1000,30,0,AG,100357,Sold-to Party,2025-10-25 17:36:40
300011723,Gary,Nguyen,gary.nguyen@gutierrez.net,CEO,100010638,100357,1000,30,0,AG,100357,Sold-to Party,2025-10-25 17:36:40
300011724,Aaron,Cantu,aaron.cantu@gutierrez.net,VP Sales,100010638,100357,1000,30,0,AG,100357,Sold-to Party,2025-10-25 17:36:40
300011725,David,Davis,david.davis@gutierrez.net,Senior Buyer,100010638,100357,1000,30,0,AG,100357,Sold-to Party,2025-10-25 17:36:40
300011731,Ellen,Robinson,ellen.robinson@harris.org,Director Finance,100010641,100358,3000,10,0,AG,100358,Sold-to Party,2025-10-25 17:36:40
300011732,Michael,Cherry,michael.cherry@harris.org,Director Finance,100010641,100358,3000,10,0,AG,100358,Sold-to Party,2025-10-25 17:36:40
300011733,Ana,Gonzalez,ana.gonzalez@harris.org,VP Sales,100010641,100358,3000,10,0,AG,100358,Sold-to Party,2025-10-25 17:36:40
300011734,William,Moore,william.moore@martinez.com,Director Finance,100010642,100359,2000,20,2,AG,100359,Sold-to Party,2025-10-25 17:36:40
300011735,Sara,Johnson,sara.johnson@martinez.com,Manager Procurement,100010642,100359,2000,20,2,AG,100359,Sold-to Party,2025-10-25 17:36:40
300011739,Ashley,Ross,ashley.ross@martin.biz,CEO,100010644,100360,1000,20,1,AG,100360,Sold-to Party,2025-10-25 17:36:40
300011740,Tiffany,Jones,tiffany.jones@martin.biz,Senior Buyer,100010644,100360,1000,20,1,AG,100360,Sold-to Party,2025-10-25 17:36:40
300011741,Rachael,Garcia,rachael.garcia@martin.biz,VP Sales,100010644,100360,1000,20,1,AG,100360,Sold-to Party,2025-10-25 17:36:40
300011742,Bruce,Flores,bruce.flores@martin.biz,VP Marketing,100010644,100360,1000,20,1,AG,100360,Sold-to Party,2025-10-25 17:36:40
300011743,Christine,Grant,christine.grant@gonzalez.net,CTO,100010645,100361,1000,10,0,AG,100361,Sold-to Party,2025-10-25 17:36:40
300011744,Kim,Gallagher,kim.gallagher@gonzalez.net,CFO,100010645,100361,1000,10,0,AG,100361,Sold-to Party,2025-10-25 17:36:40
300011745,Tyler,Weaver,tyler.weaver@gonzalez.net,Senior Buyer,100010645,100361,1000,10,0,AG,100361,Sold-to Party,2025-10-25 17:36:40
